trapscap1
parameters 49
# exponents ... coefficient
	  0   0   1   0   1   0    -1.33611e-03 
	  1   1   0   0   0   0    1.80208e-02 
	  0   0   1   1   0   0    -1.44360e-02 
	  0   0   2   0   1   0    1.31493e-02 
	  0   0   0   2   0   0    3.11710e-02 
	  0   0   1   0   0   1    9.66249e-03 
	  2   0   0   0   0   0    1.12237e-02 
	  0   0   2   1   1   0    -3.39904e-03 
	  0   1   0   0   1   0    1.21928e-02 
	  1   2   1   0   0   0    7.47820e-03 
	  0   0   0   0   0   1    1.50022e-02 
	  1   0   0   0   0   1    7.05269e-03 
	  0   1   1   1   1   0    1.93429e-03 
	  0   1   0   3   0   0    1.03683e-03 
	  0   1   2   1   0   0    2.71236e-04 
	  1   0   1   0   0   0    5.47814e-03 
	  0   3   0   0   0   0    -1.89453e-02 
	  0   0   0   0   2   1    -1.50491e-02 
	  0   0   3   0   0   0    1.17301e-04 
	  0   0   1   1   0   2    -8.10436e-03 
	  0   1   0   1   1   0    -7.66342e-03 
	  0   0   1   2   1   0    5.70368e-03 
	  0   0   1   0   0   3    2.36049e-03 
	  1   1   0   1   0   1    1.93385e-02 
	  3   0   0   1   0   0    7.60972e-03 
	  1   1   0   2   0   0    -4.77790e-03 
	  0   0   0   1   1   2    2.63741e-03 
	  0   0   2   1   0   1    -1.56554e-02 
	  1   1   1   1   0   0    5.18405e-03 
	  0   0   0   0   3   1    2.06132e-03 
	  0   0   0   3   0   0    -1.18269e-03 
	  0   0   0   0   1   1    -5.38165e-02 
	  0   0   1   2   0   1    -5.72937e-03 
	  0   0   1   1   1   1    -2.58832e-02 
	  0   0   0   1   0   1    -1.09741e-02 
	  0   0   0   1   2   0    -1.55163e-02 
	  0   0   0   0   0   4    1.28097e-03 
	  0   0   1   0   2   0    9.11947e-03 
	  0   0   0   1   0   0    -4.90242e-02 
	  0   0   1   0   0   0    1.83022e-02 
	  0   0   0   0   1   3    4.64635e-03 
	  0   0   0   2   1   0    -1.73403e-02 
	  0   0   0   0   1   0    4.79114e-03 
	  1   1   0   0   1   0    -6.17636e-03 
	  3   0   0   0   1   0    -4.39402e-03 
	  2   0   1   1   0   0    5.92302e-03 
	  1   0   1   0   1   0    5.11921e-03 
	  0   1   0   1   0   2    -4.73162e-03 
	  0   0   0   0   1   2    -9.30001e-03 
	  2   0   0   1   0   1    2.72300e-03 
	  2   0   0   0   2   0    -2.50496e-03 
	  1   0   2   0   0   0    1.87444e-03 
pectmin2
parameters 45
# exponents ... coefficient
	  0   0   0   0   0   0    1.07084e-01 
	  0   1   0   0   0   0    1.23961e-01 
	  1   0   0   0   0   0    -3.30135e-02 
	  0   0   0   0   1   0    -7.08319e-03 
	  0   0   0   4   0   0    4.72269e-03 
	  0   0   1   3   0   0    6.01496e-03 
	  1   1   0   1   0   1    2.16765e-02 
	  0   1   1   0   0   0    8.18802e-03 
	  0   0   0   0   0   1    1.22090e-02 
	  0   0   0   2   0   2    5.82044e-03 
	  0   0   1   1   0   1    -3.48895e-03 
	  0   1   0   1   1   0    -7.44639e-03 
	  1   1   0   1   0   0    -1.39384e-02 
	  0   0   2   0   0   0    8.80573e-03 
	  1   0   0   2   0   1    1.01005e-02 
	  0   0   0   0   2   0    2.06705e-02 
	  0   0   0   1   1   1    -5.34196e-02 
	  0   0   0   0   0   3    -1.06946e-02 
